"minute","result","X","Y","xG","player","h_a","situation","shotType","home_team","away_team","home_goals","away_goals","date","player_assisted","lastAction","Outcome","zone"
3,"BlockedShot",88.4099967956543,41.6160005187989,0.074153333902359,"Luis DÃ­az","h","OpenPlay","RightFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Sadio ManÃ©","TakeOn","NoGoal","zone2"
14,"Goal",92.925,34,0.761168837547302,"Mohamed Salah","h","Penalty","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00",NA,"Standard","Goal","zone2"
21,"SavedShot",101.009996795654,47.5320010375977,0.132857427000999,"Luis DÃ­az","h","OpenPlay","RightFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Sadio ManÃ©","TakeOn","NoGoal","zone2"
26,"SavedShot",91.2450016021728,45.1520010375977,0.0766694396734238,"Curtis Jones","h","OpenPlay","RightFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Luis DÃ­az","Pass","NoGoal","zone2"
28,"SavedShot",92.8200016021729,37.4679989624023,0.121669672429562,"Andrew Robertson","h","OpenPlay","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Luis DÃ­az","Pass","NoGoal","zone2"
29,"Goal",97.125,31.4160005187989,0.537018835544586,"Joel Matip","h","OpenPlay","RightFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Mohamed Salah","Throughball","Goal","zone2"
34,"Goal",92.925,34,0.761168837547302,"Mohamed Salah","h","Penalty","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00",NA,"Standard","Goal","zone2"
40,"MissedShots",96.1799983978272,29.0360005187989,0.436395734548569,"Fabinho","h","SetPiece","RightFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00",NA,"BallTouch","NoGoal","zone2"
45,"BlockedShot",85.3650032043457,32.5039994812011,0.0688141137361526,"Mohamed Salah","h","OpenPlay","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00",NA,"Dispossessed","NoGoal","zone2"
45,"MissedShots",79.0650032043457,46.3759979248047,0.018318485468626,"Luis DÃ­az","h","OpenPlay","RightFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Sadio ManÃ©","Pass","NoGoal","zone3"
46,"BlockedShot",91.875,29.3079989624023,0.259793758392334,"Mohamed Salah","h","OpenPlay","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Trent Alexander-Arnold","Pass","NoGoal","zone2"
46,"MissedShots",86.7299983978271,40.3920010375977,0.0785572752356529,"Curtis Jones","h","OpenPlay","RightFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Andrew Robertson","Pass","NoGoal","zone2"
54,"MissedShots",71.8200016021728,46.3079989624024,0.0316085368394852,"Sadio ManÃ©","h","OpenPlay","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Andrew Robertson","Pass","NoGoal","zone3"
59,"SavedShot",89.4599967956543,26.1120010375977,0.0787913426756859,"Mohamed Salah","h","OpenPlay","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Trent Alexander-Arnold","Pass","NoGoal","zone2"
61,"MissedShots",91.5599967956543,31.5520010375977,0.134027510881424,"Mohamed Salah","h","OpenPlay","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Curtis Jones","Pass","NoGoal","zone2"
68,"SavedShot",78.1200016021728,53.5159979248047,0.0126739833503962,"Curtis Jones","h","OpenPlay","RightFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Sadio ManÃ©","Pass","NoGoal","zone3"
74,"SavedShot",99.3299983978272,47.3959979248047,0.0693617388606071,"Curtis Jones","h","OpenPlay","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Andrew Robertson","Pass","NoGoal","zone2"
79,"Goal",96.3900032043457,35.2920010375977,0.560114145278931,"Sadio ManÃ©","h","OpenPlay","RightFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Jordan Henderson","Pass","Goal","zone2"
86,"BlockedShot",84.4200016021728,34.2720010375977,0.0326529070734978,"James Milner","h","FromCorner","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00",NA,"None","NoGoal","zone3"
89,"SavedShot",93.1349967956543,47.8720010375976,0.133993312716484,"Divock Origi","h","OpenPlay","RightFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","James Milner","Throughball","NoGoal","zone2"
89,"Goal",98.2799983978272,35.36,0.606065332889557,"Sadio ManÃ©","h","OpenPlay","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00",NA,"None","Goal","zone1"
92,"Goal",96.8099967956543,34.8160005187989,0.327103853225708,"Virgil van Dijk","h","FromCorner","Head","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Andrew Robertson","Cross","Goal","zone2"
63,"SavedShot",82.2150032043457,46.1040020751953,0.0190510973334312,"Adam Forshaw","a","OpenPlay","RightFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00",NA,"Dispossessed","NoGoal","zone3"
65,"SavedShot",86.1,20.4680002593994,0.0360356606543064,"Raphinha","a","OpenPlay","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","Tyler Roberts","TakeOn","NoGoal","zone3"
69,"MissedShots",90.7200016021728,38.8960005187989,0.0864603146910667,"Stuart Dallas","a","OpenPlay","LeftFoot","Liverpool","Leeds",6,0,"2022-02-23 19:45:00","JÃºnior Firpo","Pass","NoGoal","zone2"
0,"MissedShots",91.875,39.7120010375977,0.102851055562496,"Gabriel Martinelli","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Bukayo Saka","Pass","NoGoal","zone2"
15,"MissedShots",102.690003204346,22.44,0.0690980553627014,"Alexandre Lacazette","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00",NA,"TakeOn","NoGoal","zone2"
16,"BlockedShot",91.875,31.4839994812011,0.112763904035091,"Martin Odegaard","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Bukayo Saka","TakeOn","NoGoal","zone2"
21,"BlockedShot",94.3950016021729,22.1,0.0897412002086639,"Bukayo Saka","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Ben White","Throughball","NoGoal","zone2"
28,"BlockedShot",97.125,35.7679989624024,0.123845584690571,"Alexandre Lacazette","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Kieran Tierney","Pass","NoGoal","zone2"
31,"SavedShot",77.8049983978271,32.5720010375977,0.0189360678195953,"Alexandre Lacazette","h","OpenPlay","LeftFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Thomas Partey","TakeOn","NoGoal","zone3"
32,"MissedShots",93.8700016021728,31.1439994812011,0.106540061533451,"Alexandre Lacazette","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Bukayo Saka","Pass","NoGoal","zone2"
34,"MissedShots",94.8150032043457,40.12,0.0774400234222412,"Gabriel Martinelli","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Alexandre Lacazette","Cross","NoGoal","zone2"
36,"MissedShots",75.9150032043457,31.96,0.015963826328516,"Thomas Partey","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Alexandre Lacazette","Pass","NoGoal","zone3"
42,"SavedShot",96.2849967956543,43.5879989624023,0.339275240898132,"Gabriel Martinelli","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Martin Odegaard","Throughball","NoGoal","zone2"
45,"MissedShots",99.3299983978272,46.7840020751953,0.0408195070922375,"Gabriel Martinelli","h","OpenPlay","LeftFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Kieran Tierney","Cross","NoGoal","zone2"
50,"BlockedShot",82.425,33.32,0.0304370243102312,"Bukayo Saka","h","SetPiece","LeftFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Gabriel Martinelli","Pass","NoGoal","zone3"
50,"BlockedShot",89.775,31.96,0.0742260292172432,"Gabriel","h","SetPiece","LeftFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00",NA,"Dispossessed","NoGoal","zone2"
54,"BlockedShot",93.0299983978272,19.5839994812011,0.0434752926230431,"Bukayo Saka","h","OpenPlay","LeftFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Thomas Partey","Pass","NoGoal","zone2"
56,"MissedShots",92.8200016021729,21.2839994812011,0.0978818610310555,"Bukayo Saka","h","OpenPlay","LeftFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Thomas Partey","Throughball","NoGoal","zone2"
57,"MissedShots",92.6099967956543,33.1160005187989,0.103134326636791,"Alexandre Lacazette","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Gabriel Martinelli","Pass","NoGoal","zone2"
63,"BlockedShot",83.1599967956543,42.4320010375977,0.0869091525673866,"Alexandre Lacazette","h","DirectFreekick","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00",NA,"Standard","NoGoal","zone3"
70,"MissedShots",83.7900032043457,27.2,0.0337843745946884,"Thomas Partey","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Bukayo Saka","Pass","NoGoal","zone3"
70,"SavedShot",94.6049983978272,28.0839994812011,0.0971537977457047,"Alexandre Lacazette","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Bukayo Saka","Pass","NoGoal","zone2"
71,"BlockedShot",100.695001602173,34.4760005187989,0.0886420384049416,"Alexandre Lacazette","h","FromCorner","Head","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Bukayo Saka","Aerial","NoGoal","zone1"
72,"MissedShots",91.875,22.9160005187989,0.0483780801296234,"Ben White","h","FromCorner","LeftFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Granit Xhaka","Pass","NoGoal","zone2"
73,"BlockedShot",90.4049983978272,41.5479989624023,0.0549944341182709,"Granit Xhaka","h","OpenPlay","LeftFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00",NA,"None","NoGoal","zone2"
81,"Goal",97.65,31.0760005187989,0.505104124546051,"Nicolas Pepe","h","OpenPlay","LeftFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Eddie Nketiah","Pass","Goal","zone2"
87,"ShotOnPost",88.2,31.4160005187989,0.0897206962108612,"Martin Odegaard","h","OpenPlay","LeftFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Granit Xhaka","Pass","NoGoal","zone2"
90,"BlockedShot",79.3799983978272,43.7240020751953,0.0183120500296354,"Granit Xhaka","h","OpenPlay","LeftFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00",NA,"Dispossessed","NoGoal","zone3"
94,"SavedShot",91.35,47.8040020751953,0.0401795022189617,"Bukayo Saka","h","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Nuno Tavares","Pass","NoGoal","zone2"
9,"Goal",102.795001602173,46.5120010375976,0.293193280696869,"Hee-Chan Hwang","a","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00",NA,"BallRecovery","Goal","zone2"
12,"MissedShots",88.0950016021728,30.8720010375977,0.298179745674133,"RaÃºl JimÃ©nez","a","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Daniel Podence","Pass","NoGoal","zone2"
45,"MissedShots",94.0799983978272,32.1639994812011,0.0925320312380791,"RaÃºl JimÃ©nez","a","OpenPlay","Head","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Daniel Podence","Cross","NoGoal","zone2"
46,"SavedShot",102.270001602173,25.3639994812011,0.324514031410217,"Hee-Chan Hwang","a","OpenPlay","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Daniel Podence","Throughball","NoGoal","zone1"
46,"MissedShots",82.1099967956543,46.24,0.0166055280715227,"JoÃ£o Moutinho","a","FromCorner","RightFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00",NA,"None","NoGoal","zone3"
85,"MissedShots",88.8299983978272,37.2639994812011,0.084319680929184,"Pedro Neto","a","OpenPlay","LeftFoot","Arsenal","Wolverhampton Wanderers",2,1,"2022-02-24 19:45:00","Rayan Ait Nouri","Pass","NoGoal","zone2"
14,"SavedShot",88.725,25.6360005187989,0.0594681911170483,"Armando Broja","h","OpenPlay","LeftFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00",NA,"BallRecovery","NoGoal","zone2"
19,"BlockedShot",80.85,36.38,0.0262815989553928,"Stuart Armstrong","h","FromCorner","LeftFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00",NA,"TakeOn","NoGoal","zone3"
20,"MissedShots",81.6900032043457,38.8960005187989,0.0318514294922352,"James Ward-Prowse","h","OpenPlay","RightFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00",NA,"None","NoGoal","zone3"
22,"SavedShot",82.2150032043457,44.4720010375977,0.0222909078001976,"Kyle Walker-Peters","h","OpenPlay","RightFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00",NA,"None","NoGoal","zone3"
29,"MissedShots",83.475,24.8879989624023,0.0212390758097172,"Stuart Armstrong","h","FromCorner","RightFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00",NA,"None","NoGoal","zone3"
29,"SavedShot",93.7650032043457,34.34,0.109773822128773,"Jan Bednarek","h","FromCorner","RightFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00","Stuart Armstrong","Rebound","NoGoal","zone2"
30,"BlockedShot",88.725,45.9679989624023,0.0373429022729397,"Che Adams","h","OpenPlay","RightFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00","Kyle Walker-Peters","Pass","NoGoal","zone3"
32,"MissedShots",95.4450016021729,36.04,0.1890739351511,"Armando Broja","h","OpenPlay","OtherBodyPart","Southampton","Norwich",2,0,"2022-02-25 20:00:00","James Ward-Prowse","Cross","NoGoal","zone2"
32,"SavedShot",97.125,38.9639994812012,0.421016335487366,"Mohamed Elyounoussi","h","OpenPlay","RightFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00","Armando Broja","Rebound","NoGoal","zone2"
33,"MissedShots",97.5450016021728,30.26,0.286517173051834,"Che Adams","h","FromCorner","Head","Southampton","Norwich",2,0,"2022-02-25 20:00:00","James Ward-Prowse","Cross","NoGoal","zone2"
35,"Goal",103.109996795654,35.4960005187989,0.863162279129028,"Che Adams","h","OpenPlay","RightFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00",NA,"None","Goal","zone1"
44,"MissedShots",101.115003204346,45.6959979248047,0.083650067448616,"Armando Broja","h","OpenPlay","LeftFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00","Kyle Walker-Peters","Pass","NoGoal","zone2"
46,"MissedShots",93.0299983978272,44.88,0.0883929580450058,"Mohamed Elyounoussi","h","OpenPlay","LeftFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00","Stuart Armstrong","Pass","NoGoal","zone2"
47,"BlockedShot",89.25,46.58,0.0562636964023113,"Stuart Armstrong","h","OpenPlay","LeftFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00","Oriol Romeu","Pass","NoGoal","zone3"
48,"BlockedShot",101.745001602173,30.7360005187989,0.101485259830952,"Che Adams","h","FromCorner","Head","Southampton","Norwich",2,0,"2022-02-25 20:00:00","Jan Bednarek","Aerial","NoGoal","zone1"
49,"MissedShots",97.65,28.7639994812011,0.0329169556498528,"Jan Bednarek","h","FromCorner","Head","Southampton","Norwich",2,0,"2022-02-25 20:00:00","James Ward-Prowse","Foul","NoGoal","zone2"
53,"MissedShots",83.7900032043457,22.5760005187989,0.0294018406420946,"Stuart Armstrong","h","OpenPlay","LeftFoot","Southampton","Norwich",2,0,"2022-02-25 20:00:00","Armando Broja","Pass","NoGoal","zone3"
